id, orig-N, orig-E, orig-time, basic-N, basic-E, basic-time, known-N, known-E, known-time, all_dom-N, all_dom-E, all_dom-time, fast_dom-N, fast_dom-E, fast_dom-time, dom1-N, dom1-E, dom1-time, dom2-N, dom2-E, dom2-time, dom3-N, dom3-E, dom3-time, dom4-N, dom4-E, dom4-time, dom5-N, dom5-E, dom5-time, dom_nca-N, dom_nca-E, dom_nca-time, dom_nca_full-N, dom_nca_full-E, dom_nca_full-time, dom_mixed-N, dom_mixed-E, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-E, dom_mixed_full-time
e_002, 1024, 3322, 0.00, 219, 1080, 0.00, 214, 1045, 0.00, 202, 955, 7.45, 214, 1045, 7.45, 214, 1045, 7.45, 214, 1045, 7.46, 214, 1045, 7.46, 214, 1045, 7.46, 214, 1045, 7.46, 214, 1045, 7.46, 214, 1045, 7.46, 214, 1045, 7.46, 214, 1045, 7.46
e_003, 1024, 6055, 0.00, 919, 5594, 0.00, 402, 2266, 0.00, 199, 588, 0.01, 199, 588, 0.02, 199, 588, 0.03, 199, 588, 0.04, 199, 588, 0.04, 199, 588, 0.05, 199, 588, 0.06, 199, 588, 0.07, 199, 588, 0.08, 199, 588, 0.09, 199, 588, 0.09
e_004, 961, 5081, 0.00, 95, 524, 0.00, 7, 27, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 7, 27, 0.00, 4, 8, 0.00
e_005, 1024, 5736, 0.00, 875, 5136, 0.00, 313, 1634, 0.00, 145, 444, 0.01, 145, 444, 0.02, 145, 444, 0.02, 145, 444, 0.03, 145, 444, 0.04, 145, 444, 0.04, 145, 444, 0.06, 145, 444, 0.07, 145, 444, 0.08, 159, 477, 0.09, 145, 444, 0.10
e_006, 808, 2211, 0.00, 19, 45, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00
e_007, 912, 4198, 0.00, 137, 570, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00, 4, 8, 0.00
e_008, 2047, 15020, 0.00, 1908, 14272, 0.00, 405, 2528, 0.01, 170, 398, 0.02, 170, 398, 0.03, 170, 398, 0.04, 170, 398, 0.06, 170, 398, 0.07, 170, 398, 0.08, 170, 398, 0.09, 170, 398, 0.10, 170, 398, 0.12, 170, 398, 0.13, 170, 398, 0.14
e_009, 1000, 6804, 0.00, 380, 1677, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00
e_010, 1016, 7005, 0.00, 798, 6136, 0.00, 655, 4493, 0.01, 566, 3230, 0.31, 634, 4091, 0.35, 577, 3628, 0.43, 577, 3628, 0.51, 577, 3628, 0.59, 634, 4091, 0.63, 577, 3628, 0.71, 577, 3646, 0.78, 577, 3628, 0.88, 578, 3673, 0.95, 577, 3628, 1.03
e_011, 4086, 15076, 0.00, 2219, 7792, 0.00, 181, 448, 0.01, 174, 410, 0.01, 174, 410, 0.02, 174, 410, 0.03, 174, 410, 0.03, 174, 410, 0.04, 174, 410, 0.05, 174, 410, 0.05, 174, 410, 0.06, 174, 410, 0.06, 174, 410, 0.07, 174, 410, 0.08
e_012, 4092, 15066, 0.00, 2357, 8332, 0.00, 239, 587, 0.01, 232, 535, 0.01, 232, 535, 0.02, 232, 535, 0.02, 232, 535, 0.03, 232, 535, 0.03, 232, 535, 0.04, 232, 535, 0.04, 232, 535, 0.05, 232, 535, 0.05, 232, 535, 0.06, 232, 535, 0.07
e_013, 1924, 7038, 0.00, 519, 2636, 0.00, 138, 504, 0.00, 102, 268, 0.01, 102, 268, 0.01, 103, 281, 0.01, 102, 268, 0.02, 102, 268, 0.02, 102, 268, 0.03, 102, 268, 0.03, 102, 268, 0.03, 102, 268, 0.04, 110, 313, 0.04, 102, 268, 0.04
e_014, 1951, 7847, 0.00, 670, 3275, 0.00, 141, 628, 0.01, 100, 356, 0.02, 111, 438, 0.02, 108, 397, 0.03, 100, 357, 0.04, 100, 357, 0.06, 111, 438, 0.07, 100, 357, 0.08, 100, 357, 0.09, 100, 357, 0.10, 101, 384, 0.11, 100, 357, 0.12
e_015, 1979, 9390, 0.00, 909, 4984, 0.00, 139, 622, 0.01, 46, 98, 0.02, 46, 98, 0.03, 46, 98, 0.03, 52, 114, 0.04, 46, 98, 0.04, 46, 98, 0.05, 46, 98, 0.05, 46, 98, 0.06, 46, 98, 0.06, 80, 205, 0.07, 46, 98, 0.07
e_016, 1939, 10655, 0.00, 285, 1016, 0.00, 14, 38, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00, 12, 24, 0.00
e_017, 886, 3800, 0.00, 188, 740, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00, 0, 0, 0.00
e_018, 1923, 5964, 0.00, 707, 2734, 0.00, 150, 502, 0.00, 96, 212, 0.00, 96, 212, 0.01, 96, 212, 0.01, 96, 212, 0.01, 96, 212, 0.01, 96, 212, 0.01, 96, 212, 0.02, 96, 212, 0.02, 96, 212, 0.02, 96, 212, 0.02, 96, 212, 0.03
e_019, 2034, 11718, 0.00, 1669, 10045, 0.00, 349, 1630, 0.01, 204, 538, 0.02, 204, 538, 0.03, 204, 538, 0.04, 204, 538, 0.05, 204, 538, 0.06, 204, 538, 0.07, 204, 538, 0.08, 204, 538, 0.09, 204, 538, 0.10, 208, 563, 0.11, 204, 538, 0.12
e_020, 1906, 7039, 0.00, 593, 2888, 0.00, 130, 476, 0.01, 89, 235, 0.02, 89, 235, 0.03, 89, 235, 0.03, 89, 235, 0.04, 89, 235, 0.04, 89, 235, 0.05, 89, 235, 0.06, 89, 235, 0.06, 89, 235, 0.07, 102, 281, 0.08, 89, 235, 0.08
