id, orig-N, orig-M, orig-time, basic-N, basic-M, basic-time, known-N, known-M, known-time, all_dom-N, all_dom-M, all_dom-time, fast_dom-N, fast_dom-M, fast_dom-time, dom12-N, dom12-M, dom12-time, dom3-N, dom3-M, dom3-time, dom4-N, dom4-M, dom4-time, dom5-N, dom5-M, dom5-time, dom_nca-N, dom_nca-M, dom_nca-time, dom_nca_full-N, dom_nca_full-M, dom_nca_full-time, dom_mixed-N, dom_mixed-M, dom_mixed-time, dom_mixed_full-N, dom_mixed_full-M, dom_mixed_full-time
e_185, 4096, 62879, 0.00, 4090, 62825, 0.01, 4016, 56236, 0.05, 3764, 49129, 0.35, 3764, 49131, 0.60, 3864, 56595, 0.70, 3886, 57232, 0.78, 3878, 57020, 0.87, 3767, 54468, 1.04, 4090, 62825, 1.05, 4088, 58281, 1.08, 4090, 62825, 1.08, 4090, 62825, 1.09
e_186, 2047, 23928, 0.00, 1973, 23543, 0.00, 1845, 19433, 0.04, 1733, 16698, 0.52, 1746, 17631, 0.73, 1870, 21949, 0.76, 1842, 21630, 0.78, 1815, 21139, 0.82, 1770, 20465, 0.94, 1973, 23543, 0.94, 1947, 20012, 1.15, 1973, 23543, 1.15, 1973, 23543, 1.15
e_187, 1024, 3632, 0.00, 427, 2073, 0.00, 424, 2012, 0.00, 424, 2010, 0.89, 424, 2012, 0.89, 427, 2073, 0.89, 427, 2073, 0.89, 427, 2073, 0.89, 427, 2073, 1.15, 427, 2073, 1.15, 424, 2013, 1.58, 427, 2073, 1.58, 427, 2073, 1.58
e_188, 4096, 62913, 0.00, 4092, 62899, 0.00, 4053, 56642, 0.04, 3777, 49284, 0.27, 3777, 49284, 0.47, 3859, 56334, 0.52, 3898, 57639, 0.58, 3891, 57504, 0.64, 3788, 54823, 0.74, 4092, 62899, 0.74, 4090, 58323, 0.76, 4092, 62899, 0.76, 4092, 62899, 0.77
e_189, 999, 2048, 0.00, 243, 855, 0.00, 243, 855, 0.00, 243, 855, 0.03, 243, 855, 0.03, 243, 855, 0.03, 243, 855, 0.03, 243, 855, 0.03, 243, 855, 0.04, 243, 855, 0.04, 243, 855, 0.04, 243, 855, 0.04, 243, 855, 0.04
e_190, 2048, 7005, 0.00, 649, 3189, 0.00, 647, 3155, 0.00, 646, 3140, 0.45, 647, 3155, 0.45, 649, 3189, 0.45, 649, 3189, 0.45, 649, 3189, 0.45, 649, 3189, 0.62, 649, 3189, 0.62, 647, 3152, 0.82, 649, 3189, 0.82, 649, 3189, 0.82
e_191, 2005, 4143, 0.00, 511, 1871, 0.00, 511, 1871, 0.00, 511, 1871, 0.01, 511, 1871, 0.02, 511, 1871, 0.02, 511, 1871, 0.02, 511, 1871, 0.02, 511, 1871, 0.02, 511, 1871, 0.02, 511, 1871, 0.03, 511, 1871, 0.03, 511, 1871, 0.03
e_192, 2048, 7307, 0.00, 812, 4093, 0.00, 812, 4084, 0.00, 812, 4080, 0.10, 812, 4084, 0.10, 812, 4093, 0.10, 812, 4093, 0.10, 812, 4093, 0.10, 812, 4093, 0.14, 812, 4093, 0.14, 812, 4087, 0.17, 812, 4093, 0.17, 812, 4093, 0.17
e_193, 1024, 17144, 0.00, 1005, 17001, 0.00, 994, 15983, 0.01, 985, 15639, 0.24, 986, 15815, 0.29, 994, 16764, 0.30, 997, 16816, 0.30, 998, 16841, 0.31, 991, 16706, 0.36, 1005, 17001, 0.36, 1005, 16328, 0.45, 1005, 17001, 0.45, 1005, 17001, 0.45
e_194, 2048, 15440, 0.00, 1522, 13090, 0.00, 1522, 13055, 0.01, 1522, 13052, 0.34, 1522, 13055, 0.36, 1522, 13090, 0.36, 1522, 13090, 0.36, 1522, 13090, 0.37, 1522, 13090, 0.56, 1522, 13090, 0.57, 1522, 13070, 0.72, 1522, 13090, 0.72, 1522, 13090, 0.72
e_195, 1024, 32768, 0.00, 1024, 32768, 0.00, 1024, 32768, 0.01, 1024, 32768, 0.10, 1024, 32768, 0.12, 1024, 32768, 0.12, 1024, 32768, 0.12, 1024, 32768, 0.12, 1024, 32768, 0.15, 1024, 32768, 0.15, 1024, 32768, 0.17, 1024, 32768, 0.17, 1024, 32768, 0.17
e_196, 1024, 16384, 0.00, 1024, 16384, 0.00, 1024, 16384, 0.01, 1024, 16384, 0.10, 1024, 16384, 0.12, 1024, 16384, 0.12, 1024, 16384, 0.13, 1024, 16384, 0.13, 1024, 16384, 0.17, 1024, 16384, 0.17, 1024, 16384, 0.19, 1024, 16384, 0.19, 1024, 16384, 0.19
e_197, 4096, 93346, 0.00, 4085, 93276, 0.01, 4078, 90123, 0.08, 4071, 89394, 2.89, 4071, 89828, 3.23, 4076, 92969, 3.25, 4079, 93035, 3.28, 4080, 93090, 3.32, 4075, 92925, 3.41, 4085, 93276, 3.41, 4084, 91045, 5.15, 4085, 93276, 5.16, 4085, 93276, 5.16
e_198, 8192, 230662, 0.00, 8192, 230662, 0.01, 8182, 219681, 0.19, 8150, 217112, 3.04, 8156, 218605, 4.39, 8176, 230086, 4.54, 8174, 229884, 4.63, 8173, 229864, 4.72, 8156, 229315, 5.12, 8192, 230662, 5.14, 8191, 222755, 5.73, 8192, 230662, 5.74, 8192, 230662, 5.75
e_199, 16384, 559996, 0.00, 16384, 559996, 0.02, 16384, 533425, 0.19, 16154, 519032, 2.48, 16154, 519037, 3.91, 16172, 546413, 4.51, 16229, 549851, 5.26, 16225, 549598, 5.99, 16155, 545435, 7.67, 16384, 559996, 7.71, 16384, 538066, 7.91, 16384, 559996, 7.93, 16384, 559996, 7.95
e_200, 32767, 503421, 0.00, 32464, 500904, 0.04, 32302, 470067, 0.73, 32136, 461679, 15.45, 32168, 466578, 21.00, 32308, 497608, 21.45, 32303, 497509, 22.11, 32322, 497931, 22.65, 32238, 496365, 23.60, 32464, 500904, 23.65, 32432, 478631, 26.27, 32464, 500904, 26.30, 32464, 500904, 26.36
h_001, 1014, 2103, 0.00, 260, 929, 0.00, 260, 929, 0.00, 260, 928, 0.03, 260, 929, 0.03, 260, 929, 0.03, 260, 929, 0.03, 260, 929, 0.03, 260, 929, 0.04, 260, 929, 0.04, 260, 928, 0.04, 260, 929, 0.04, 260, 929, 0.04
h_002, 1024, 3473, 0.00, 302, 1516, 0.00, 300, 1492, 0.00, 289, 1411, 100.37, 300, 1492, 100.37, 302, 1516, 100.37, 302, 1516, 100.37, 295, 1480, 100.41, 295, 1480, 110.97, 302, 1516, 110.97, 289, 1413, 114.82, 302, 1516, 114.82, 302, 1516, 114.82
h_003, 1024, 3480, 0.00, 296, 1379, 0.00, 292, 1349, 0.00, 291, 1330, 9.12, 292, 1349, 9.12, 296, 1379, 9.12, 296, 1379, 9.12, 296, 1379, 9.12, 296, 1379, 12.34, 296, 1379, 12.34, 294, 1336, 14.57, 296, 1379, 14.57, 296, 1379, 14.57
h_004, 1024, 3624, 0.00, 400, 1987, 0.00, 392, 1921, 0.00, 389, 1903, 6.30, 392, 1921, 6.30, 400, 1987, 6.30, 400, 1987, 6.30, 400, 1987, 6.34, 400, 1987, 9.63, 400, 1987, 9.63, 389, 1906, 12.51, 400, 1987, 12.51, 400, 1987, 12.51
h_005, 843, 3995, 0.00, 794, 3896, 0.00, 159, 567, 0.00, 159, 567, 80.91, 159, 567, 80.91, 794, 3896, 80.91, 159, 567, 80.92, 792, 3886, 80.95, 792, 3886, 81.15, 794, 3896, 81.15, 724, 2845, 83.04, 794, 3896, 83.04, 794, 3896, 83.04
h_006, 2002, 4096, 0.00, 483, 1723, 0.00, 482, 1719, 0.00, 482, 1719, 0.01, 482, 1719, 0.02, 483, 1723, 0.02, 483, 1723, 0.02, 483, 1723, 0.02, 483, 1723, 0.02, 483, 1723, 0.02, 483, 1723, 0.03, 483, 1723, 0.03, 483, 1723, 0.03
h_007, 2001, 4096, 0.00, 458, 1667, 0.00, 458, 1667, 0.00, 458, 1667, 0.01, 458, 1667, 0.01, 458, 1667, 0.01, 458, 1667, 0.01, 458, 1667, 0.01, 458, 1667, 0.02, 458, 1667, 0.02, 458, 1667, 0.02, 458, 1667, 0.02, 458, 1667, 0.02
h_008, 1024, 5222, 0.00, 333, 2129, 0.00, 331, 2083, 0.00, 320, 1891, 177.35, 331, 2083, 177.36, 333, 2129, 177.36, 333, 2129, 177.36, 333, 2129, 177.37, 333, 2129, 201.23, 333, 2129, 201.23, 325, 1939, 212.05, 333, 2129, 212.05, 333, 2129, 212.05
h_009, 1024, 5231, 0.00, 342, 2218, 0.00, 342, 2126, 0.00, 333, 1967, 242.76, 342, 2126, 242.77, 342, 2218, 242.77, 342, 2218, 242.77, 342, 2218, 243.85, 342, 2218, 298.57, 342, 2218, 298.57, 333, 1973, 313.36, 342, 2218, 313.36, 342, 2218, 313.36
h_010, 1024, 5471, 0.00, 549, 3678, 0.00, 548, 3650, 0.00, 548, 3636, 5.43, 548, 3650, 5.43, 549, 3678, 5.43, 549, 3678, 5.43, 549, 3678, 5.45, 549, 3678, 9.16, 549, 3678, 9.16, 548, 3648, 13.88, 549, 3678, 13.88, 549, 3678, 13.88
h_011, 1024, 5480, 0.00, 525, 3412, 0.00, 515, 3295, 0.00, 515, 3292, 1.12, 515, 3293, 1.12, 525, 3412, 1.12, 525, 3412, 1.12, 525, 3412, 1.12, 525, 3412, 1.35, 525, 3412, 1.35, 525, 3387, 1.77, 525, 3412, 1.77, 525, 3412, 1.77
h_012, 1024, 5487, 0.00, 563, 3546, 0.00, 563, 3527, 0.00, 563, 3526, 1.22, 563, 3527, 1.22, 563, 3546, 1.22, 563, 3546, 1.22, 563, 3546, 1.22, 563, 3546, 1.83, 563, 3546, 1.83, 563, 3538, 2.27, 563, 3546, 2.27, 563, 3546, 2.27
h_013, 2033, 5216, 0.00, 909, 3416, 0.00, 909, 3415, 0.00, 909, 3415, 0.03, 909, 3415, 0.04, 909, 3416, 0.04, 909, 3416, 0.04, 909, 3416, 0.04, 909, 3416, 0.05, 909, 3416, 0.05, 909, 3415, 0.06, 909, 3416, 0.06, 909, 3416, 0.06
h_014, 2029, 5219, 0.00, 884, 3309, 0.00, 884, 3309, 0.00, 884, 3309, 0.03, 884, 3309, 0.03, 884, 3309, 0.03, 884, 3309, 0.03, 884, 3309, 0.03, 884, 3309, 0.05, 884, 3309, 0.05, 884, 3309, 0.05, 884, 3309, 0.05, 884, 3309, 0.05
h_015, 2048, 7005, 0.00, 649, 3189, 0.00, 647, 3155, 0.00, 646, 3140, 0.39, 647, 3155, 0.40, 649, 3189, 0.40, 649, 3189, 0.40, 649, 3189, 0.40, 649, 3189, 0.56, 649, 3189, 0.56, 647, 3152, 0.75, 649, 3189, 0.75, 649, 3189, 0.75
h_016, 2048, 7307, 0.00, 812, 4093, 0.00, 812, 4084, 0.00, 812, 4080, 0.10, 812, 4084, 0.10, 812, 4093, 0.10, 812, 4093, 0.10, 812, 4093, 0.10, 812, 4093, 0.14, 812, 4093, 0.14, 812, 4087, 0.17, 812, 4093, 0.17, 812, 4093, 0.17
h_017, 1024, 9737, 0.00, 849, 8652, 0.00, 849, 8620, 0.01, 849, 8620, 0.27, 849, 8620, 0.28, 849, 8652, 0.28, 849, 8652, 0.28, 849, 8652, 0.28, 849, 8652, 0.47, 849, 8652, 0.47, 849, 8630, 0.57, 849, 8652, 0.57, 849, 8652, 0.57
h_018, 1974, 9003, 0.00, 1813, 8747, 0.00, 494, 1787, 0.00, 494, 1787, 0.02, 494, 1787, 0.03, 1813, 8747, 0.03, 494, 1795, 0.05, 1809, 8734, 0.10, 1809, 8734, 0.80, 1813, 8747, 0.80, 1626, 6331, 0.89, 1813, 8747, 0.89, 1813, 8747, 0.90
h_019, 1024, 10284, 0.00, 780, 8163, 0.00, 780, 8091, 0.01, 780, 8085, 0.59, 780, 8091, 0.61, 780, 8163, 0.61, 780, 8163, 0.61, 780, 8163, 0.61, 780, 8163, 1.15, 780, 8163, 1.15, 780, 8096, 1.46, 780, 8163, 1.46, 780, 8163, 1.46
h_020, 1024, 10743, 0.00, 916, 9908, 0.00, 916, 9887, 0.01, 916, 9883, 0.24, 916, 9887, 0.25, 916, 9908, 0.25, 916, 9908, 0.25, 916, 9908, 0.25, 916, 9908, 0.36, 916, 9908, 0.36, 916, 9891, 0.45, 916, 9908, 0.45, 916, 9908, 0.45
h_021, 2048, 10573, 0.00, 759, 5001, 0.00, 754, 4916, 0.01, 745, 4573, 0.47, 754, 4916, 0.48, 759, 5001, 0.48, 759, 5001, 0.48, 759, 5001, 0.48, 759, 5001, 1.25, 759, 5001, 1.25, 752, 4685, 2.40, 759, 5001, 2.40, 759, 5001, 2.40
h_022, 2048, 10584, 0.00, 744, 4739, 0.00, 743, 4687, 0.00, 743, 4671, 2.85, 743, 4687, 2.85, 744, 4739, 2.85, 744, 4739, 2.85, 744, 4739, 2.85, 744, 4739, 4.15, 744, 4739, 4.15, 744, 4703, 5.30, 744, 4739, 5.30, 744, 4739, 5.30
h_023, 2048, 11098, 0.00, 1135, 7565, 0.00, 1135, 7543, 0.01, 1135, 7541, 0.19, 1135, 7543, 0.20, 1135, 7565, 0.20, 1135, 7565, 0.20, 1135, 7565, 0.20, 1135, 7565, 0.28, 1135, 7565, 0.28, 1135, 7557, 0.36, 1135, 7565, 0.36, 1135, 7565, 0.36
h_024, 2650, 12400, 0.00, 2491, 12136, 0.00, 582, 2107, 0.00, 582, 2107, 0.03, 582, 2107, 0.03, 2491, 12136, 0.03, 582, 2107, 0.06, 2486, 12115, 0.15, 2486, 12115, 1.65, 2491, 12136, 1.66, 2228, 8839, 1.91, 2491, 12136, 1.91, 2491, 12136, 1.91
h_025, 1024, 15102, 0.00, 924, 14061, 0.00, 924, 14019, 0.01, 924, 14003, 149.88, 924, 14019, 149.89, 924, 14061, 149.89, 924, 14061, 149.89, 924, 14061, 149.90, 924, 14061, 249.95, 924, 14061, 249.95, 924, 14028, 291.43, 924, 14061, 291.43, 924, 14061, 291.43
h_026, 2048, 14725, 0.00, 1190, 10365, 0.00, 1190, 10333, 0.01, 1190, 10322, 0.59, 1190, 10333, 0.60, 1190, 10365, 0.60, 1190, 10365, 0.61, 1190, 10365, 0.61, 1190, 10365, 0.78, 1190, 10365, 0.78, 1190, 10331, 0.95, 1190, 10365, 0.95, 1190, 10365, 0.95
h_027, 2048, 14738, 0.00, 1173, 10012, 0.00, 1173, 9973, 0.01, 1173, 9970, 0.58, 1173, 9973, 0.59, 1173, 10012, 0.59, 1173, 10012, 0.59, 1173, 10012, 0.59, 1173, 10012, 0.81, 1173, 10012, 0.81, 1173, 9996, 1.03, 1173, 10012, 1.03, 1173, 10012, 1.03
h_028, 3588, 16698, 0.00, 3363, 16356, 0.00, 770, 2842, 0.01, 770, 2842, 0.06, 770, 2842, 0.07, 3363, 16356, 0.07, 770, 2842, 0.15, 3361, 16344, 0.47, 3361, 16344, 3.67, 3363, 16356, 3.67, 3025, 11904, 3.90, 3363, 16356, 3.90, 3363, 16356, 3.91
h_029, 1024, 19861, 0.00, 980, 18927, 0.00, 980, 18849, 0.01, 980, 18835, 2.14, 980, 18849, 2.17, 980, 18927, 2.17, 980, 18927, 2.17, 980, 18927, 2.18, 980, 18927, 3.47, 980, 18927, 3.47, 980, 18848, 4.30, 980, 18927, 4.30, 980, 18927, 4.30
h_030, 2048, 18851, 0.00, 1437, 14851, 0.00, 1437, 14831, 0.01, 1437, 14796, 0.50, 1437, 14831, 0.52, 1437, 14851, 0.52, 1437, 14851, 0.52, 1437, 14851, 0.52, 1437, 14851, 0.74, 1437, 14851, 0.74, 1437, 14807, 0.95, 1437, 14851, 0.95, 1437, 14851, 0.95
h_031, 2048, 18876, 0.00, 1477, 14855, 0.00, 1477, 14835, 0.01, 1477, 14834, 0.40, 1477, 14835, 0.41, 1477, 14855, 0.42, 1477, 14855, 0.42, 1477, 14855, 0.42, 1477, 14855, 0.58, 1477, 14855, 0.58, 1477, 14847, 0.76, 1477, 14855, 0.76, 1477, 14855, 0.76
h_032, 2048, 20942, 0.00, 1570, 17192, 0.00, 1570, 17087, 0.01, 1570, 16938, 0.49, 1570, 17087, 0.51, 1570, 17192, 0.51, 1570, 17192, 0.51, 1570, 17192, 0.51, 1570, 17192, 0.72, 1570, 17192, 0.72, 1570, 16951, 0.93, 1570, 17192, 0.93, 1570, 17192, 0.93
h_033, 6301, 20777, 0.00, 1281, 8374, 0.00, 1281, 8372, 0.01, 1281, 8372, 0.10, 1281, 8372, 0.11, 1281, 8374, 0.11, 1281, 8374, 0.11, 1281, 8374, 0.11, 1281, 8374, 0.17, 1281, 8374, 0.17, 1281, 8374, 0.20, 1281, 8374, 0.20, 1281, 8374, 0.20
h_034, 4983, 22602, 0.00, 4539, 21923, 0.00, 1248, 4501, 0.01, 1248, 4501, 0.09, 1248, 4501, 0.11, 4539, 21923, 0.12, 1248, 4502, 0.24, 4537, 21912, 0.81, 4537, 21912, 7.94, 4539, 21923, 7.94, 4028, 15890, 8.37, 4539, 21923, 8.37, 4539, 21923, 8.37
h_035, 7966, 30498, 0.00, 4524, 19788, 0.01, 1298, 4843, 0.02, 893, 2653, 0.05, 893, 2653, 0.08, 1003, 3416, 0.10, 3879, 16248, 0.12, 3881, 16232, 0.14, 901, 2962, 0.16, 4524, 19788, 0.16, 4403, 18668, 0.17, 4524, 19788, 0.17, 4524, 19788, 0.17
h_036, 7957, 30671, 0.00, 4432, 19566, 0.01, 1501, 5564, 0.03, 942, 2866, 0.09, 942, 2866, 0.15, 1095, 3632, 0.19, 3700, 15622, 0.21, 3685, 15563, 0.24, 1032, 3413, 0.28, 4432, 19566, 0.28, 4285, 18325, 0.29, 4432, 19566, 0.30, 4432, 19566, 0.30
h_037, 7941, 30814, 0.00, 4533, 20374, 0.01, 1895, 7772, 0.02, 1293, 4184, 0.07, 1293, 4184, 0.11, 1438, 5234, 0.13, 3982, 17320, 0.15, 3988, 17388, 0.17, 1348, 4814, 0.20, 4533, 20374, 0.20, 4433, 19295, 0.21, 4533, 20374, 0.21, 4533, 20374, 0.21
h_038, 10876, 39994, 0.00, 2828, 17096, 0.01, 2828, 17090, 0.01, 2828, 17090, 0.33, 2828, 17090, 0.36, 2828, 17096, 0.36, 2828, 17096, 0.37, 2828, 17096, 0.37, 2828, 17096, 0.56, 2828, 17096, 0.56, 2828, 17093, 0.76, 2828, 17096, 0.76, 2828, 17096, 0.76
h_039, 9473, 43691, 0.00, 8814, 42698, 0.01, 2302, 8422, 0.02, 2302, 8422, 0.13, 2302, 8422, 0.15, 8814, 42698, 0.16, 2302, 8422, 0.46, 8814, 42698, 1.25, 8814, 42698, 12.46, 8814, 42698, 12.47, 7914, 31001, 13.81, 8814, 42698, 13.81, 8814, 42698, 13.82
h_040, 8124, 45091, 0.00, 5893, 36331, 0.01, 2560, 12012, 0.07, 1968, 7469, 0.29, 1970, 7509, 0.53, 3462, 18906, 0.65, 3327, 17807, 0.73, 3221, 17109, 0.82, 2082, 10439, 0.93, 5893, 36331, 0.94, 5160, 26016, 0.97, 5893, 36331, 0.98, 5893, 36331, 0.99
h_041, 8111, 45139, 0.00, 6046, 37138, 0.01, 2902, 14332, 0.08, 2099, 8371, 0.34, 2105, 8432, 0.63, 3374, 18732, 0.76, 3538, 19016, 0.83, 3445, 18426, 0.90, 2181, 11308, 0.99, 6046, 37138, 1.00, 5246, 26423, 1.04, 6046, 37138, 1.05, 6046, 37138, 1.05
h_042, 8128, 45262, 0.00, 5960, 36707, 0.01, 2722, 13340, 0.07, 2076, 8129, 0.30, 2077, 8160, 0.47, 3481, 19249, 0.54, 3473, 18731, 0.59, 3423, 18399, 0.64, 2141, 10935, 0.70, 5960, 36707, 0.71, 5211, 26249, 0.73, 5960, 36707, 0.74, 5960, 36707, 0.74
h_043, 8113, 50901, 0.00, 5593, 38208, 0.01, 1893, 10024, 0.06, 936, 3009, 0.17, 941, 3054, 0.28, 1516, 7128, 0.34, 2481, 12260, 0.39, 2426, 11913, 0.44, 987, 4284, 0.49, 5593, 38208, 0.49, 5160, 29624, 0.52, 5593, 38208, 0.52, 5593, 38208, 0.52
h_044, 8119, 51806, 0.00, 5349, 33424, 0.01, 728, 3395, 0.02, 336, 788, 0.06, 336, 788, 0.10, 451, 1345, 0.12, 3039, 13396, 0.18, 3016, 13201, 0.23, 398, 1173, 0.25, 5349, 33424, 0.26, 5105, 29455, 0.27, 5349, 33424, 0.28, 5349, 33424, 0.28
h_045, 8092, 54189, 0.00, 6342, 46146, 0.01, 4918, 30031, 0.16, 4272, 22504, 1.90, 4387, 24475, 2.56, 5485, 38550, 2.62, 5341, 37365, 2.70, 5234, 36709, 2.84, 4712, 32643, 3.08, 6342, 46146, 3.08, 5884, 36722, 3.27, 6342, 46146, 3.27, 6342, 46146, 3.28
h_046, 8088, 54350, 0.00, 6178, 45806, 0.01, 4624, 29188, 0.14, 3939, 21885, 1.55, 4112, 23782, 2.19, 5372, 38924, 2.26, 5132, 36847, 2.35, 4882, 34754, 2.48, 4300, 30439, 2.70, 6178, 45806, 2.70, 5772, 37107, 2.88, 6178, 45806, 2.88, 6178, 45806, 2.89
h_047, 8071, 54807, 0.00, 6200, 46828, 0.01, 4838, 30779, 0.15, 4240, 23686, 1.61, 4479, 26562, 2.52, 5496, 40345, 2.58, 5207, 38152, 2.68, 5147, 37913, 2.79, 4730, 34247, 2.94, 6200, 46828, 2.94, 5755, 37205, 3.15, 6200, 46828, 3.16, 6200, 46828, 3.17
h_048, 8073, 54891, 0.00, 6281, 47073, 0.01, 5088, 32578, 0.20, 4388, 24732, 3.00, 4607, 27396, 3.90, 5664, 41126, 3.96, 5244, 38013, 4.09, 5248, 37714, 4.19, 4938, 35140, 4.47, 6281, 47073, 4.48, 5863, 38323, 4.59, 6281, 47073, 4.60, 6281, 47073, 4.60
h_049, 8099, 57468, 0.00, 5550, 39687, 0.01, 813, 3884, 0.03, 427, 1065, 0.08, 427, 1065, 0.13, 581, 1958, 0.17, 2061, 8454, 0.25, 2507, 12701, 0.30, 439, 1370, 0.34, 5550, 39687, 0.34, 4891, 29968, 0.36, 5550, 39687, 0.36, 5550, 39687, 0.37
h_050, 22687, 54705, 0.00, 3168, 15637, 0.01, 3166, 15621, 0.02, 3166, 15621, 0.20, 3166, 15621, 0.22, 3168, 15637, 0.22, 3168, 15637, 0.22, 3168, 15637, 0.23, 3168, 15637, 0.32, 3168, 15637, 0.33, 3166, 15623, 0.43, 3168, 15637, 0.43, 3168, 15637, 0.43
h_051, 8170, 71995, 0.00, 6451, 61092, 0.01, 4061, 30029, 0.18, 2721, 15217, 1.07, 2791, 16119, 2.06, 4501, 36887, 2.28, 4067, 31496, 2.50, 3900, 29717, 2.66, 2982, 21719, 2.88, 6451, 61092, 2.88, 5772, 43018, 2.94, 6451, 61092, 2.95, 6451, 61092, 2.95
h_052, 8171, 72700, 0.00, 6488, 61472, 0.01, 3958, 28691, 0.18, 2564, 14057, 1.62, 2657, 15343, 2.76, 4308, 33567, 2.96, 3943, 29606, 3.23, 3945, 29922, 3.39, 2837, 20345, 3.58, 6488, 61472, 3.59, 5891, 43840, 3.65, 6488, 61472, 3.66, 6488, 61472, 3.67
h_053, 8178, 73399, 0.00, 6648, 62965, 0.01, 4208, 30717, 0.17, 2800, 15331, 1.12, 2924, 16963, 1.81, 4730, 37479, 1.93, 4169, 31597, 2.05, 4091, 30833, 2.15, 3093, 21651, 2.27, 6648, 62965, 2.28, 6087, 44773, 2.33, 6648, 62965, 2.33, 6648, 62965, 2.34
h_054, 14882, 67834, 0.00, 13640, 65884, 0.01, 3732, 13600, 0.03, 3732, 13600, 0.23, 3732, 13600, 0.26, 13640, 65884, 0.28, 3732, 13600, 0.98, 13630, 65851, 4.19, 13630, 65851, 46.37, 13640, 65884, 46.38, 12153, 47700, 48.74, 13640, 65884, 48.75, 13640, 65884, 48.76
h_055, 15268, 74339, 0.00, 14802, 73681, 0.01, 2647, 9718, 0.03, 2647, 9718, 0.18, 2647, 9718, 0.21, 14802, 73681, 0.23, 2647, 9718, 0.99, 14802, 73681, 2.73, 14800, 73671, 53.69, 14802, 73681, 53.70, 13591, 54511, 57.02, 14802, 73681, 57.04, 14802, 73681, 57.06
h_056, 8185, 82550, 0.00, 5999, 56593, 0.01, 1943, 10996, 0.09, 1144, 4078, 0.29, 1144, 4082, 0.52, 2094, 11238, 0.68, 2330, 12528, 0.89, 3000, 19926, 1.02, 1207, 5761, 1.12, 5999, 56593, 1.12, 5280, 38254, 1.18, 5999, 56593, 1.18, 5999, 56593, 1.19
h_057, 8170, 83083, 0.00, 6168, 61851, 0.01, 2070, 12087, 0.09, 1182, 4542, 0.31, 1203, 4704, 0.49, 2174, 12116, 0.63, 2332, 12229, 0.96, 3822, 32751, 1.06, 1270, 6399, 1.13, 6168, 61851, 1.13, 5461, 41822, 1.17, 6168, 61851, 1.18, 6168, 61851, 1.18
h_058, 8185, 92304, 0.00, 7772, 89638, 0.01, 7581, 81402, 0.17, 7473, 78041, 2.92, 7503, 79792, 3.63, 7622, 87453, 3.69, 7629, 87451, 3.76, 7629, 87582, 3.85, 7563, 86636, 4.05, 7772, 89638, 4.06, 7709, 83402, 4.62, 7772, 89638, 4.63, 7772, 89638, 4.63
h_059, 7115, 103689, 0.00, 1109, 35582, 0.01, 1067, 32357, 0.05, 1065, 32162, 3.57, 1066, 32267, 3.71, 1070, 33210, 3.73, 1095, 34983, 3.76, 1099, 35175, 3.86, 1074, 33396, 4.74, 1109, 35582, 4.75, 1106, 34274, 9.31, 1109, 35582, 9.32, 1109, 35582, 9.32
h_060, 8190, 110532, 0.00, 6408, 85910, 0.01, 4080, 36777, 0.24, 2408, 14238, 1.80, 2619, 17234, 2.92, 4479, 41232, 3.31, 4211, 37600, 3.91, 5507, 66127, 4.05, 2699, 21483, 4.25, 6408, 85910, 4.25, 5872, 56237, 4.35, 6408, 85910, 4.35, 6408, 85910, 4.36
h_061, 8183, 112798, 0.00, 6468, 87485, 0.01, 4174, 38212, 0.36, 2495, 14569, 2.11, 2664, 16883, 3.48, 4450, 39730, 3.86, 3976, 35381, 4.70, 5135, 61389, 4.91, 2731, 20734, 5.24, 6468, 87485, 5.25, 5933, 56144, 5.42, 6468, 87485, 5.43, 6468, 87485, 5.44
h_062, 16309, 104900, 0.00, 13666, 93253, 0.01, 8524, 46712, 0.20, 6560, 29814, 1.60, 6564, 29869, 2.80, 9330, 57271, 3.18, 9610, 58243, 3.40, 9367, 56275, 3.62, 6848, 39578, 3.98, 13666, 93253, 4.00, 12618, 71548, 4.09, 13666, 93253, 4.11, 13666, 93253, 4.13
h_063, 36682, 88328, 0.00, 5041, 28001, 0.01, 5041, 27997, 0.03, 5041, 27997, 0.58, 5041, 27997, 0.61, 5041, 28001, 0.62, 5041, 28001, 0.62, 5041, 28001, 0.63, 5041, 28001, 0.83, 5041, 28001, 0.83, 5041, 28000, 1.06, 5041, 28001, 1.06, 5041, 28001, 1.07
h_064, 23131, 107151, 0.00, 21567, 104678, 0.02, 5371, 19656, 0.05, 5371, 19656, 0.36, 5371, 19656, 0.42, 21567, 104678, 0.44, 5371, 19656, 2.91, 21567, 104678, 9.64, 21567, 104678, 109.70, 21567, 104678, 109.72, 19341, 76294, 121.72, 21567, 104678, 121.74, 21567, 104678, 121.76
h_065, 26475, 106762, 0.00, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03, 6, 12, 0.03
